#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################              ############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################              ############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
########################################################################################################################              ###############################################################################################################################################################################################################################################################################################################################
#########################################################################################################################             ###############################################################################################################################################################################################################################################################################################################################
##########################################################################################################################            ###############################################################################################################################################################################################################################################################################################################################
##########################################################################################################################            ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        #####################P################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        ##################### ################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        ##################### ################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        ##################### ################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        #########                #############################################################################################################################################################################################################################################################################################
#######################################################################################################################                        #########                #############################################################################################################################################################################################################################################################################################
#########################################################################################################################                                                         ###################################################################################################################################################################################################################################################################################
#######################################################################################################                 #                                                         ###################################################################################################################################################################################################################################################################################
#######################################################################################################                 #   ############                                          ###################################################################################################################################################################################################################################################################################
##########################################################################################################              #  #            #                                         ###################################################################################################################################################################################################################################################################################
########################################################################################################P#              ####             #                                         ##################################################################################################################################################################################################################################################################################
######################################################################################################## #              ####             #                                          #################################################################################################################################################################################################################################################################################
######################################################################################################## #                                #                                          ################################################################################################################################################################################################################################################################################
######################################################################################################## ##########                       #                                          ################################################################################################################################################################################################################################################################################
########################                                                                                                                                                                                                                                                                                                #######  #############      ##     # #     #####  ####                   ########     #                     #  ######################################################
                                                                                                                                                                                                                                                                                                #######  #############      ######## #     ##     ####                                #                     #  ######################################################
                                                                                                                                                                                                                                                                                                #######  #############               ########     ####                                #        #####        #  ######################################################
                                                                                                                                                                                                                                                                                                #######  #############   ####        ########                                     ##############AAA#        #  ######################################################
                                                                                                                                                                                                                                                                                                #######  #############   ####                                                     ##############   #        #                        ################################
                                                                                                                                                                                                                                                                                                #######  #############   ####                                                     ##############   ##########                        ################################
                                                                                                                                                                                                                                                                                                #######  ####################                                                     #####      ###   ###                            ###################################
                                                                                                                                                                                                                                                                                                #######  ###########################                                                                        ##################### ###################################
                                                                                                                                                                                                                                                                                                #######  ###########################                                                                        #                   # ###################################
                                                                                                                                                                                                                                                                                                #######  ###########################                                                                        #                   # ###################################
                                                                                                                                                                                                                                                                                                ####     ########################                                                                       #####                   # ###################################
                                                                                                                                                                                                                                                                                                ####     ########################                                                                       #                       # ###################################
                                                                                                                                                                                                                                                                                                #######  ########################                                                                       #                       # ###################################
                                                                                                                                                                                                                                                                                                #######  ########################                                                                       #                       # ###################################
                                                                                                                                                                                                                                                                                                #######  ########################                                                                       #                       # ###################################
                                                                                                                                                                                                                                                                                                #######  ########################                                                                       #                       #     ###############################
                                                                                                                                                                                                                                                                                                #######  #################                                                                              #                       #     ###############################
                                                                                                                                                                                                                                                                                                #######  #################                                                                              #                       #     ###############################
                                                                                                                                                                                                                                                                                                #######  #################                                                                              #                       #  ##################################
                                                                                                                                                                                                                                                                                                #######   #################                                                                             #                       #  ##################################
                                                                                                                                                                                                                                                                                                #######     ###############                                                                             #          ####PP########  ##################################
                                                                                                                                                                                                                                                                                                #######     ################                                      #####                                 ############              ###################################
                                                                                                                                                                                                                                                                                                #######                   ###############                        #######                                                          ###################################
                                                                                                                                                                                                                                                                                                ####                      ################                      #########                                                         ###################################
                                                                                                                                                                                                                                                                                                ################          ################              #      ###########       #          ##############                        ###################################
                                                                                                                                                                                                                                                                                                ################          ################              #     #           #      #          #            #                      #####################################
                                                                                                                                                                                                                                                                                                ################          ################              #    #             #     #          #            #                      #####################################
                                                                                                                                                                                                                                                                                                #####################     ##            ##            ####    #           #    #####        #            #                     ######################################
                                                                                                                                                                                                                                                                                                #####################     ##            ##            ####     #         #     #####        #            #                     ######################################
                                                                                                                                                                                                                                                                                                ##############     ##     ##            ##                      #########                   #            #                     ######################################
                                                                                                                                                                                                                                                                                                ##############     ##     ##    ###     ##                                                  #            #                     ######################################
                                                                                                                                                                                                                                                                                                ##############     ##     ##    #C#     ##                                                  #            #                     ######################################
                                                                                                                                                                                                                                                                                                ################   ##     ##    # #     ##                                                  #  ####      #                  #########################################
                                                                                                                                                                                                                                                                                                ################   #########    # #     ##                 ######       ######              #  #PP#      #                  #########################################
                                                                                                                                                                                                                                                                                                #################  ############## ########                #      #     #      #             #  #  #      #                  #########################################
                                                                                                                                                                                                                                                                                                #################                                        #        #   #        #            #  #  #      #  ####            #########################################
                                                                                                                                                                                                                                                                                                #################                                       #          ###          #           ####  ########  ####            #########################################
                        #########################################################################                                                                                                                                                                                               #################                                      #          #####          #                          ####            #########################################
                        ############################ ############################################                                                                                                                                                                                               #################                                      ##        #######        ##                          ####            #########################################
                        ############################ ############################################                                                                                                                                                                                               #################                                       ##        ########     ##                                           #########################################
                        ############################ ############################################                                                                                                                                                                                               #################                                       ###########   ##########                                            #########################################
                        ############################ ############################################                                                                                                                                                                                               ########################                                 #########     ########                                                      ################################
                        ############################ ############################################                                                                                                                                                                                               ########################                                  ########      ######                                                       ################################
                        ####   #####################          ###################################                                                                                                                                                                                               ########################                                      #####                                                                 #################################
                        ####   #####################          ###################################                                                                                                                                                                                               ########################                                       ####                                                                 #################################
                        ####   #####################          ###################################                                                                                                                                                                                               ######################################                         ####                                                               ###################################
                        ####   #####################          ###################################                                                                                                                                                                                               ######################################                                                                                            ###################################
                        ####   #####################                              ###############                                                                                                                                                                                               ###                                 ##                                              ####                                          ###################################
                        ####   #####################                              #########     #                                                                                                                                                                                               ###                                 ##                                              #### ############################################################################
                        ####   #####################                              #########     #                                                                                                                                                                                               ###                                 ##                                              #### ############################################################################
                        ####   #####################                              #########     #                                                                                                                                                                                               ###                                 ##                                              #### ############################################################################
                        ####   #####################                              #######       #                                                                                                                                                                                               ###                                 ##                                                      #########################################################################
                        ####   #####################                                       ######                                                                                                                                                                                               ###                                 ##                                                      #########################################################################
                        ####                                                               ######                                                                                                                                                                                               ###                                 ##                                                      #########################################################################
                        ####                                                               ######                                                                                                                                                                                               ###      ####                       #####                                                   #########################################################################
                        ####                                                               ######                                                                                                                                                                                               ###      #SS#                       #####                                         ########  #########################################################################
                        ####                                                               ######                                                                                                                                                                                               ###      #  #                       #####                                         ########  #########################################################################
                        #################################                                ########                                                                                                                                                                                               ###      #  #                       ######                                        ########  #########################################################################
                        #################################                                ########                                                                                                                                                                                               ##########  #####      ###################                                        ###################################################################################
                        #################################                                ########                                                                                                                                                                                               ######         ##      ###                                  ###                   ###################################################################################
                        #################################                                ########                                                                                                                                                                                               ######         ###########                                  ###                   ###################################################################################
                        #################################                                ########                                                                                                                                                                                               ######         ###########                                  ###                 #####################################################################################
                        #################################                                ########                                                                                                                                                                                               ######                                                      ###                ######################################################################################
                        #################################                                ########                                                                                                                                                                                               ######                                                #########                ######################################################################################
                        #################################                                ########                                                                                                                                                                                               ######                                                #########                ######################################################################################
                        #################################                                       #                                                                                                                                                                                               #######                                               ######      ###################################################################################################
                        #################################                                       #                                                                                                                                                                                               #######                                               ######      ###################################################################################################
                        #################################                                       #                                                                                                                                                                                               #######                                               ######      ###################################################################################################
                        #################################              ##########################                                                                                                                                                                                               #######                                                           ###################################################################################################
                        #################################              ##########################                                                                                                                                                                                               #######                                                           ###################################################################################################
                        ########################                       ##########################                                                                                                                                                                                               ####################################                              ###################################################################################################
                        ########################                       ##########################                                                                                                                                                                                               ####################################                              ###################################################################################################
                        ########################                       ##########################                                                                                                                                                                                               ####################################                              ###################################################################################################
                        ########################                       ##########################                                                                                                                                                                                               ####################################                              ###################################################################################################
                        ########################                       ##########################                                                                                                                                                                                               ####################################                        #########################################################################################################
                        ####                                           ##########################                                                                                                                                                                                               ####################################                        #########################################################################################################
                        ####                                           ##########################                                                                                                                                                                                               ####################################                        #########################################################################################################
                        ####                                           ##########################                                                                                                                                                                                               #####################################################################################################################################################################
                        ####                                                      ###############                                                                                                                                                                                               #####################################################################################################################################################################
                        ####                                                      ###############                                                                                                                                                                                               #####################################################################################################################################################################
                        ####                                                      ###############                                                                                                                                                                                               #####################################################################################################################################################################
                        ####                                                      ###############                                                                                                                                                                                               #####################################################################################################################################################################
                        ####################              #######################################                                                                                                                                                                                               #####################################################################################################################################################################
                        ####################              #######################################                                                                                                                                                                                               #####################################################################################################################################################################
                        ####################              #######################################                                                                                                                                                                                               #####################################################################################################################################################################
                                           #RRRRRRRRRRRRRR#                                                                                                                                                                                                                                     #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
                                                                                                                                                                                                                                                                                                #####################################################################################################################################################################
